user_id,plan,monthly_revenue,signup_date,churn_date,is_active,status
1612,Standard,499,2025-09-20,,1,active
1613,Standard,499,2025-06-21,2025-07-22,0,cancelled
1614,Standard,499,2025-06-22,2025-09-08,0,cancelled
1615,Basic,199,2025-02-16,2025-03-30,0,cancelled
1616,Standard,499,2025-05-21,,1,active
1617,Basic,199,2025-04-28,2025-08-21,0,cancelled
1618,Premium,999,2025-08-02,,1,active
1619,Basic,199,2025-08-08,,1,active
1620,Standard,499,2025-01-26,2025-09-07,0,cancelled
1621,Basic,199,2025-01-09,2025-05-01,0,cancelled
1622,Basic,199,2025-09-28,,1,active
1623,Basic,199,2025-01-10,2025-01-23,0,cancelled
1624,Premium,999,2025-05-01,,1,active
1625,Premium,999,2025-05-05,2025-10-16,0,cancelled
1626,Basic,199,2025-06-19,,1,active
1627,Premium,999,2025-03-13,,1,active
1628,Standard,499,2025-06-01,2025-07-21,0,cancelled
1629,Standard,499,2025-07-27,,1,active
1630,Basic,199,2025-02-18,,1,active
1631,Premium,999,2025-06-03,,1,active
1632,Standard,499,2025-03-09,2025-04-18,0,cancelled
1633,Premium,999,2025-02-19,2025-05-04,0,cancelled
1634,Standard,499,2025-06-01,,1,active
1635,Standard,499,2025-01-19,2025-03-29,0,cancelled
1636,Standard,499,2025-04-10,2025-09-24,0,cancelled
1637,Basic,199,2025-03-01,2025-05-28,0,cancelled
1638,Basic,199,2025-06-16,2025-07-18,0,cancelled
1639,Basic,199,2025-07-21,2025-07-29,0,cancelled
1640,Basic,199,2025-05-26,2025-10-03,0,cancelled
1641,Standard,499,2025-06-13,2025-09-17,0,cancelled
1642,Standard,499,2025-08-30,,1,active
1643,Premium,999,2025-03-10,2025-03-24,0,cancelled
1644,Basic,199,2025-06-24,,1,active
1645,Standard,499,2025-02-18,2025-10-17,0,cancelled
1646,Basic,199,2025-04-18,2025-07-16,0,cancelled
1647,Basic,199,2025-08-14,,1,active
1648,Basic,199,2025-06-10,2025-06-22,0,cancelled
1649,Standard,499,2025-04-29,2025-07-10,0,cancelled
1650,Basic,199,2025-05-29,,1,active
1651,Standard,499,2025-05-30,2025-06-17,0,cancelled
1652,Basic,199,2025-05-23,2025-09-15,0,cancelled
1653,Premium,999,2025-06-09,,1,active
1654,Standard,499,2025-01-11,2025-10-08,0,cancelled
1655,Premium,999,2025-05-18,,1,active
1656,Premium,999,2025-03-19,2025-05-09,0,cancelled
1657,Premium,999,2025-03-18,,1,active
1658,Premium,999,2025-09-11,,1,active
1659,Standard,499,2025-09-15,,1,active
1660,Basic,199,2025-09-20,2025-10-13,0,cancelled
1661,Basic,199,2025-03-26,2025-08-01,0,cancelled
1662,Basic,199,2025-05-26,2025-10-07,0,cancelled
1663,Standard,499,2025-02-11,2025-04-24,0,cancelled
1664,Standard,499,2025-05-05,2025-07-20,0,cancelled
1665,Premium,999,2025-06-16,2025-08-17,0,cancelled
1666,Premium,999,2025-08-29,,1,active
1667,Basic,199,2025-07-07,2025-08-13,0,cancelled
1668,Standard,499,2025-01-19,,1,active
1669,Premium,999,2025-03-09,,1,active
1670,Basic,199,2025-08-06,,1,active
1671,Standard,499,2025-04-12,,1,active
1672,Basic,199,2025-02-11,2025-10-10,0,cancelled
1673,Standard,499,2025-06-16,2025-07-06,0,cancelled
1674,Basic,199,2025-04-19,2025-10-14,0,cancelled
1675,Premium,999,2025-02-05,2025-02-09,0,cancelled
1676,Standard,499,2025-08-20,,1,active
1677,Basic,199,2025-08-17,,1,active
1678,Basic,199,2025-06-13,,1,active
1679,Basic,199,2025-03-14,2025-09-10,0,cancelled
1680,Premium,999,2025-05-16,2025-07-31,0,cancelled
1681,Standard,499,2025-03-11,2025-05-01,0,cancelled
1682,Basic,199,2025-07-15,2025-09-13,0,cancelled
1683,Basic,199,2025-09-26,2025-10-09,0,cancelled
1684,Standard,499,2025-02-18,,1,active
1685,Standard,499,2025-05-10,,1,active
1686,Standard,499,2025-01-05,2025-05-13,0,cancelled
1687,Basic,199,2025-01-27,2025-08-24,0,cancelled
1688,Standard,499,2025-06-09,2025-07-04,0,cancelled
1689,Standard,499,2025-05-29,,1,active
1690,Premium,999,2025-09-21,,1,active
1691,Premium,999,2025-08-18,,1,active
1692,Standard,499,2025-07-19,2025-07-27,0,cancelled
1693,Standard,499,2025-02-19,2025-03-29,0,cancelled
1694,Basic,199,2025-03-08,2025-06-19,0,cancelled
1695,Standard,499,2025-02-27,2025-05-30,0,cancelled
1696,Basic,199,2025-09-16,2025-09-27,0,cancelled
1697,Basic,199,2025-05-10,2025-08-27,0,cancelled
1698,Basic,199,2025-08-03,,1,active
1699,Standard,499,2025-06-21,2025-07-07,0,cancelled
1700,Basic,199,2025-09-15,,1,active
1701,Basic,199,2025-04-12,2025-09-21,0,cancelled
1702,Basic,199,2025-07-28,2025-09-13,0,cancelled
1703,Basic,199,2025-04-26,2025-09-02,0,cancelled
1704,Basic,199,2025-09-21,,1,active
1705,Standard,499,2025-05-30,2025-09-23,0,cancelled
1706,Standard,499,2025-02-05,,1,active
1707,Basic,199,2025-07-27,,1,active
1708,Premium,999,2025-04-16,2025-05-06,0,cancelled
1709,Standard,499,2025-06-07,2025-09-16,0,cancelled
1710,Basic,199,2025-05-01,2025-09-01,0,cancelled
1711,Standard,499,2025-02-24,,1,active
1712,Premium,999,2025-01-12,2025-05-28,0,cancelled
1713,Basic,199,2025-05-25,2025-06-18,0,cancelled
1714,Basic,199,2025-05-16,2025-08-05,0,cancelled
1715,Premium,999,2025-01-03,2025-07-16,0,cancelled
1716,Standard,499,2025-05-24,,1,active
1717,Basic,199,2025-01-30,2025-06-11,0,cancelled
1718,Standard,499,2025-08-25,2025-09-24,0,cancelled
1719,Standard,499,2025-04-25,2025-06-25,0,cancelled
1720,Premium,999,2025-04-14,2025-05-19,0,cancelled
1721,Standard,499,2025-04-28,2025-06-30,0,cancelled
1722,Basic,199,2025-01-05,,1,active
1723,Standard,499,2025-09-05,2025-09-16,0,cancelled
1724,Standard,499,2025-05-01,,1,active
1725,Basic,199,2025-05-29,2025-10-14,0,cancelled
1726,Standard,499,2025-03-25,2025-06-12,0,cancelled
1727,Standard,499,2025-08-19,2025-10-28,0,cancelled
1728,Basic,199,2025-06-10,2025-07-04,0,cancelled
1729,Standard,499,2025-09-29,,1,active
1730,Basic,199,2025-02-07,2025-06-06,0,cancelled
1731,Basic,199,2025-08-14,,1,active
1732,Basic,199,2025-05-22,2025-10-04,0,cancelled
1733,Basic,199,2025-05-31,2025-06-21,0,cancelled
1734,Standard,499,2025-04-24,,1,active
1735,Basic,199,2025-08-25,,1,active
1736,Standard,499,2025-03-07,2025-07-07,0,cancelled
1737,Basic,199,2025-09-15,,1,active
1738,Premium,999,2025-09-06,,1,active
1739,Standard,499,2025-06-29,,1,active
1740,Standard,499,2025-07-09,,1,active
1741,Basic,199,2025-06-03,,1,active
1742,Basic,199,2025-07-15,2025-08-19,0,cancelled
1743,Basic,199,2025-09-19,,1,active
1744,Premium,999,2025-05-23,2025-08-10,0,cancelled
1745,Basic,199,2025-04-11,2025-06-12,0,cancelled
1746,Standard,499,2025-09-01,,1,active
1747,Standard,499,2025-01-12,2025-08-29,0,cancelled
1748,Basic,199,2025-08-27,,1,active
1749,Standard,499,2025-02-18,2025-06-19,0,cancelled
1750,Standard,499,2025-02-11,2025-06-26,0,cancelled
1751,Standard,499,2025-06-15,2025-06-22,0,cancelled
1752,Basic,199,2025-03-23,,1,active
1753,Basic,199,2025-06-07,2025-07-08,0,cancelled
1754,Basic,199,2025-08-04,,1,active
1755,Standard,499,2025-06-07,2025-09-17,0,cancelled
1756,Standard,499,2025-05-14,2025-10-11,0,cancelled
1757,Basic,199,2025-03-08,,1,active
1758,Premium,999,2025-01-07,2025-02-10,0,cancelled
1759,Basic,199,2025-01-14,2025-04-25,0,cancelled
1760,Premium,999,2025-03-14,2025-04-01,0,cancelled
1761,Premium,999,2025-06-12,,1,active
1762,Premium,999,2025-03-07,,1,active
1763,Standard,499,2025-05-10,2025-09-29,0,cancelled
1764,Basic,199,2025-07-25,,1,active
1765,Basic,199,2025-09-13,,1,active
1766,Standard,499,2025-09-23,,1,active
1767,Basic,199,2025-01-25,2025-05-01,0,cancelled
1768,Basic,199,2025-09-10,,1,active
1769,Standard,499,2025-06-13,2025-06-29,0,cancelled
1770,Basic,199,2025-04-05,,1,active
1771,Premium,999,2025-09-27,,1,active
1772,Standard,499,2025-04-20,2025-06-19,0,cancelled
1773,Standard,499,2025-08-26,,1,active
1774,Standard,499,2025-01-25,2025-10-21,0,cancelled
1775,Premium,999,2025-05-21,2025-10-30,0,cancelled
1776,Standard,499,2025-04-27,,1,active
1777,Standard,499,2025-01-25,2025-03-29,0,cancelled
1778,Basic,199,2025-03-20,2025-03-25,0,cancelled
1779,Premium,999,2025-03-09,2025-03-14,0,cancelled
1780,Standard,499,2025-06-22,,1,active
1781,Basic,199,2025-01-12,,1,active
1782,Basic,199,2025-05-08,,1,active
1783,Standard,499,2025-04-06,,1,active
1784,Basic,199,2025-04-02,,1,active
1785,Premium,999,2025-05-21,2025-05-25,0,cancelled
1786,Premium,999,2025-01-31,,1,active
1787,Basic,199,2025-01-20,2025-09-10,0,cancelled
1788,Standard,499,2025-05-26,,1,active
1789,Basic,199,2025-06-09,,1,active
1790,Standard,499,2025-02-12,2025-03-29,0,cancelled
1791,Basic,199,2025-09-11,2025-10-27,0,cancelled
1792,Standard,499,2025-05-10,,1,active
1793,Basic,199,2025-03-01,2025-05-06,0,cancelled
1794,Basic,199,2025-05-31,2025-09-26,0,cancelled
1795,Basic,199,2025-01-05,2025-03-08,0,cancelled
1796,Basic,199,2025-09-23,,1,active
1797,Standard,499,2025-05-10,,1,active
1798,Basic,199,2025-09-24,,1,active
1799,Standard,499,2025-06-27,,1,active
1800,Premium,999,2025-09-10,,1,active
1801,Standard,499,2025-02-25,2025-04-17,0,cancelled
1802,Premium,999,2025-03-24,2025-05-21,0,cancelled
1803,Premium,999,2025-04-09,,1,active
1804,Basic,199,2025-05-29,2025-06-10,0,cancelled
1805,Basic,199,2025-06-05,2025-09-29,0,cancelled
1806,Standard,499,2025-07-09,2025-07-17,0,cancelled
1807,Premium,999,2025-09-20,,1,active
1808,Premium,999,2025-03-21,2025-07-05,0,cancelled
1809,Basic,199,2025-09-09,,1,active
1810,Basic,199,2025-04-07,2025-06-09,0,cancelled
1811,Basic,199,2025-09-17,,1,active
1812,Standard,499,2025-09-17,,1,active
1813,Standard,499,2025-04-13,2025-07-24,0,cancelled
1814,Basic,199,2025-02-09,2025-07-22,0,cancelled
1815,Basic,199,2025-04-11,,1,active
1816,Standard,499,2025-08-09,,1,active
1817,Standard,499,2025-05-04,,1,active
1818,Basic,199,2025-08-19,,1,active
1819,Premium,999,2025-06-27,2025-10-06,0,cancelled
1820,Standard,499,2025-03-04,,1,active
1821,Standard,499,2025-04-26,2025-05-22,0,cancelled
1822,Standard,499,2025-07-10,,1,active
1823,Basic,199,2025-03-03,,1,active
1824,Basic,199,2025-09-13,2025-10-13,0,cancelled
1825,Standard,499,2025-01-07,2025-10-09,0,cancelled
1826,Basic,199,2025-06-04,2025-08-25,0,cancelled
1827,Standard,499,2025-04-02,2025-06-01,0,cancelled
1828,Standard,499,2025-01-14,2025-07-11,0,cancelled
1829,Standard,499,2025-08-17,2025-08-20,0,cancelled
1830,Basic,199,2025-03-27,2025-08-07,0,cancelled
1831,Basic,199,2025-05-13,,1,active
1832,Standard,499,2025-07-02,,1,active
1833,Basic,199,2025-03-03,2025-09-22,0,cancelled
1834,Standard,499,2025-08-07,2025-08-20,0,cancelled
1835,Standard,499,2025-09-03,,1,active
1836,Basic,199,2025-08-18,,1,active
1837,Standard,499,2025-03-20,2025-10-08,0,cancelled
1838,Basic,199,2025-05-29,,1,active
1839,Basic,199,2025-05-18,2025-06-14,0,cancelled
1840,Premium,999,2025-03-06,2025-10-18,0,cancelled
1841,Premium,999,2025-01-13,,1,active
1842,Standard,499,2025-08-01,2025-10-24,0,cancelled
1843,Premium,999,2025-08-30,,1,active
1844,Standard,499,2025-08-01,,1,active
1845,Basic,199,2025-06-30,2025-09-06,0,cancelled
1846,Basic,199,2025-06-22,2025-08-25,0,cancelled
1847,Premium,999,2025-06-09,,1,active
1848,Basic,199,2025-06-13,,1,active
1849,Standard,499,2025-07-07,2025-08-28,0,cancelled
1850,Standard,499,2025-07-10,2025-07-24,0,cancelled
1851,Standard,499,2025-09-13,,1,active
1852,Basic,199,2025-07-02,2025-09-25,0,cancelled
1853,Basic,199,2025-04-27,,1,active
1854,Basic,199,2025-07-15,,1,active
1855,Standard,499,2025-02-03,2025-08-11,0,cancelled
1856,Standard,499,2025-02-21,2025-06-18,0,cancelled
1857,Standard,499,2025-04-22,2025-08-16,0,cancelled
1858,Standard,499,2025-09-09,,1,active
1859,Basic,199,2025-03-23,2025-04-12,0,cancelled
1860,Premium,999,2025-08-20,2025-10-20,0,cancelled
1861,Standard,499,2025-08-15,2025-09-14,0,cancelled
1862,Basic,199,2025-08-21,2025-08-26,0,cancelled
1863,Basic,199,2025-08-09,,1,active
1864,Standard,499,2025-02-11,2025-09-11,0,cancelled
1865,Premium,999,2025-01-21,2025-01-30,0,cancelled
1866,Basic,199,2025-02-11,2025-06-27,0,cancelled
1867,Standard,499,2025-04-23,2025-07-24,0,cancelled
1868,Basic,199,2025-04-15,2025-07-18,0,cancelled
1869,Basic,199,2025-07-11,2025-08-04,0,cancelled
1870,Standard,499,2025-01-17,2025-04-20,0,cancelled
1871,Standard,499,2025-04-30,2025-06-06,0,cancelled
1872,Standard,499,2025-05-09,2025-06-14,0,cancelled
1873,Basic,199,2025-05-10,,1,active
1874,Basic,199,2025-03-01,2025-07-28,0,cancelled
1875,Basic,199,2025-02-17,,1,active
1876,Basic,199,2025-01-29,,1,active
1877,Basic,199,2025-04-07,2025-08-11,0,cancelled
1878,Basic,199,2025-01-10,,1,active
1879,Basic,199,2025-08-30,2025-09-03,0,cancelled
1880,Basic,199,2025-08-20,,1,active
1881,Standard,499,2025-07-22,2025-10-13,0,cancelled
1882,Basic,199,2025-09-04,,1,active
1883,Basic,199,2025-09-21,,1,active
1884,Standard,499,2025-08-02,2025-10-01,0,cancelled
1885,Basic,199,2025-07-19,2025-10-04,0,cancelled
1886,Standard,499,2025-03-20,2025-07-21,0,cancelled
1887,Basic,199,2025-06-22,2025-07-12,0,cancelled
1888,Basic,199,2025-03-10,2025-08-14,0,cancelled
1889,Basic,199,2025-03-28,2025-06-05,0,cancelled
1890,Basic,199,2025-04-11,2025-07-09,0,cancelled
1891,Standard,499,2025-01-08,2025-04-12,0,cancelled
1892,Premium,999,2025-07-19,2025-08-10,0,cancelled
1893,Basic,199,2025-03-28,2025-04-27,0,cancelled
1894,Basic,199,2025-02-12,2025-03-05,0,cancelled
1895,Standard,499,2025-04-19,,1,active
1896,Basic,199,2025-06-01,,1,active
1897,Standard,499,2025-01-17,,1,active
1898,Basic,199,2025-05-13,2025-07-17,0,cancelled
1899,Premium,999,2025-05-28,2025-09-24,0,cancelled
1900,Basic,199,2025-08-20,,1,active
1901,Basic,199,2025-08-16,,1,active
1902,Premium,999,2025-05-19,2025-08-06,0,cancelled
1903,Standard,499,2025-07-30,,1,active
1904,Standard,499,2025-01-28,2025-06-29,0,cancelled
1905,Standard,499,2025-02-20,2025-03-09,0,cancelled
1906,Standard,499,2025-09-18,,1,active
1907,Basic,199,2025-09-18,2025-10-19,0,cancelled
1908,Standard,499,2025-01-08,2025-09-23,0,cancelled
1909,Basic,199,2025-05-18,2025-07-31,0,cancelled
1910,Standard,499,2025-02-07,2025-06-07,0,cancelled
1911,Premium,999,2025-04-21,,1,active
1912,Basic,199,2025-08-08,2025-09-13,0,cancelled
1913,Basic,199,2025-08-11,2025-09-28,0,cancelled
1914,Basic,199,2025-05-16,2025-09-25,0,cancelled
1915,Basic,199,2025-09-13,,1,active
1916,Premium,999,2025-02-18,2025-03-09,0,cancelled
1917,Basic,199,2025-03-19,2025-06-28,0,cancelled
1918,Basic,199,2025-04-15,,1,active
1919,Standard,499,2025-06-18,,1,active
1920,Premium,999,2025-08-05,2025-08-27,0,cancelled
1921,Standard,499,2025-04-29,2025-05-21,0,cancelled
1922,Standard,499,2025-07-09,2025-09-25,0,cancelled
1923,Standard,499,2025-09-12,,1,active
1924,Premium,999,2025-09-23,,1,active
1925,Standard,499,2025-05-29,2025-07-31,0,cancelled
1926,Standard,499,2025-06-13,2025-08-02,0,cancelled
1927,Basic,199,2025-05-20,,1,active
1928,Basic,199,2025-09-15,,1,active
1929,Standard,499,2025-09-26,,1,active
1930,Premium,999,2025-06-30,2025-10-23,0,cancelled
1931,Premium,999,2025-06-09,2025-10-27,0,cancelled
1932,Premium,999,2025-08-14,2025-09-16,0,cancelled
1933,Standard,499,2025-01-11,2025-01-31,0,cancelled
1934,Standard,499,2025-01-10,,1,active
1935,Standard,499,2025-09-28,,1,active
1936,Standard,499,2025-07-02,,1,active
1937,Basic,199,2025-06-02,2025-06-03,0,cancelled
1938,Basic,199,2025-05-04,2025-05-28,0,cancelled
1939,Premium,999,2025-04-24,2025-05-24,0,cancelled
1940,Basic,199,2025-08-01,,1,active
1941,Premium,999,2025-06-21,,1,active
1942,Basic,199,2025-06-23,2025-07-10,0,cancelled
1943,Standard,499,2025-04-23,2025-10-04,0,cancelled
1944,Standard,499,2025-05-02,2025-08-12,0,cancelled
1945,Standard,499,2025-02-01,2025-05-07,0,cancelled
1946,Basic,199,2025-08-10,,1,active
1947,Premium,999,2025-04-29,2025-09-13,0,cancelled
1948,Standard,499,2025-02-08,2025-08-16,0,cancelled
1949,Basic,199,2025-09-25,,1,active
1950,Standard,499,2025-08-21,,1,active
1951,Basic,199,2025-01-18,2025-06-07,0,cancelled
1952,Basic,199,2025-05-29,2025-10-06,0,cancelled
1953,Basic,199,2025-05-29,,1,active
1954,Premium,999,2025-05-06,2025-08-04,0,cancelled
1955,Standard,499,2025-08-26,2025-09-16,0,cancelled
1956,Standard,499,2025-05-15,2025-09-12,0,cancelled
1957,Basic,199,2025-05-31,,1,active
1958,Basic,199,2025-08-24,,1,active
1959,Premium,999,2025-08-12,,1,active
1960,Standard,499,2025-07-22,,1,active
1961,Premium,999,2025-09-13,2025-09-23,0,cancelled
1962,Basic,199,2025-03-27,2025-06-13,0,cancelled
1963,Basic,199,2025-05-30,2025-07-04,0,cancelled
1964,Premium,999,2025-08-23,2025-09-15,0,cancelled
1965,Standard,499,2025-01-22,2025-06-08,0,cancelled
1966,Basic,199,2025-09-26,,1,active
1967,Basic,199,2025-09-15,,1,active
1968,Standard,499,2025-01-29,2025-05-09,0,cancelled
1969,Basic,199,2025-08-01,,1,active
1970,Standard,499,2025-02-19,2025-09-15,0,cancelled
1971,Basic,199,2025-04-05,2025-04-14,0,cancelled
1972,Basic,199,2025-03-29,2025-10-12,0,cancelled
1973,Premium,999,2025-02-13,2025-07-08,0,cancelled
1974,Basic,199,2025-06-20,,1,active
1975,Standard,499,2025-07-08,2025-07-13,0,cancelled
1976,Standard,499,2025-07-03,2025-07-28,0,cancelled
1977,Basic,199,2025-01-03,2025-01-12,0,cancelled
1978,Basic,199,2025-07-10,,1,active
1979,Standard,499,2025-04-28,,1,active
1980,Basic,199,2025-01-19,,1,active
1981,Basic,199,2025-01-23,2025-07-27,0,cancelled
1982,Basic,199,2025-01-30,2025-07-25,0,cancelled
1983,Standard,499,2025-04-18,2025-04-22,0,cancelled
1984,Standard,499,2025-05-08,,1,active
1985,Standard,499,2025-08-17,,1,active
1986,Basic,199,2025-04-21,,1,active
1987,Standard,499,2025-05-16,2025-06-01,0,cancelled
1988,Premium,999,2025-07-05,2025-07-24,0,cancelled
1989,Standard,499,2025-05-24,,1,active
1990,Standard,499,2025-03-13,,1,active
1991,Standard,499,2025-05-09,2025-06-10,0,cancelled
1992,Premium,999,2025-09-18,,1,active
1993,Premium,999,2025-01-03,2025-10-26,0,cancelled
1994,Basic,199,2025-04-14,2025-04-17,0,cancelled
1995,Basic,199,2025-08-12,2025-10-06,0,cancelled
1996,Basic,199,2025-01-10,2025-01-28,0,cancelled
1997,Basic,199,2025-08-19,,1,active
1998,Basic,199,2025-08-07,2025-10-13,0,cancelled
1999,Standard,499,2025-03-07,,1,active
2000,Basic,199,2025-04-22,2025-06-02,0,cancelled
2001,Standard,499,2025-01-13,2025-03-13,0,cancelled
2002,Standard,499,2025-03-27,2025-05-19,0,cancelled
2003,Basic,199,2025-08-22,,1,active
2004,Premium,999,2025-03-31,2025-05-31,0,cancelled
2005,Standard,499,2025-02-23,,1,active
2006,Basic,199,2025-01-12,2025-01-27,0,cancelled
2007,Basic,199,2025-07-28,,1,active
2008,Basic,199,2025-01-14,2025-03-02,0,cancelled
2009,Standard,499,2025-05-01,,1,active
2010,Basic,199,2025-01-20,2025-05-17,0,cancelled
2011,Standard,499,2025-03-16,2025-04-20,0,cancelled
2012,Standard,499,2025-08-31,,1,active
2013,Basic,199,2025-08-11,2025-10-18,0,cancelled
2014,Premium,999,2025-03-11,2025-05-31,0,cancelled
2015,Basic,199,2025-07-30,,1,active
2016,Premium,999,2025-04-11,2025-06-17,0,cancelled
2017,Basic,199,2025-07-05,,1,active
2018,Standard,499,2025-05-12,2025-05-27,0,cancelled
2019,Basic,199,2025-04-21,2025-06-16,0,cancelled
2020,Standard,499,2025-05-12,,1,active
2021,Standard,499,2025-01-20,2025-05-22,0,cancelled
2022,Basic,199,2025-01-24,2025-06-10,0,cancelled
2023,Standard,499,2025-08-15,,1,active
2024,Basic,199,2025-06-03,2025-08-02,0,cancelled
2025,Standard,499,2025-08-18,,1,active
2026,Premium,999,2025-07-21,,1,active
2027,Basic,199,2025-02-07,2025-04-14,0,cancelled
2028,Basic,199,2025-09-17,,1,active
2029,Basic,199,2025-07-07,,1,active
2030,Standard,499,2025-02-26,2025-05-24,0,cancelled
2031,Basic,199,2025-01-20,,1,active
2032,Basic,199,2025-04-29,2025-08-09,0,cancelled
2033,Basic,199,2025-03-12,,1,active
2034,Basic,199,2025-01-04,2025-06-22,0,cancelled
2035,Premium,999,2025-08-09,2025-09-11,0,cancelled
2036,Basic,199,2025-01-14,2025-02-20,0,cancelled
2037,Standard,499,2025-01-03,2025-05-20,0,cancelled
2038,Standard,499,2025-08-04,2025-08-30,0,cancelled
2039,Standard,499,2025-08-17,,1,active
2040,Basic,199,2025-07-05,2025-09-17,0,cancelled
2041,Standard,499,2025-02-24,2025-03-01,0,cancelled
2042,Premium,999,2025-09-11,,1,active
2043,Basic,199,2025-01-24,,1,active
2044,Basic,199,2025-06-11,,1,active
2045,Basic,199,2025-06-07,2025-08-13,0,cancelled
2046,Basic,199,2025-03-23,2025-05-19,0,cancelled
2047,Basic,199,2025-06-08,2025-07-20,0,cancelled
2048,Standard,499,2025-07-07,,1,active
2049,Basic,199,2025-03-01,2025-04-03,0,cancelled
2050,Standard,499,2025-07-30,,1,active
2051,Standard,499,2025-06-01,,1,active
2052,Basic,199,2025-04-19,2025-05-11,0,cancelled
2053,Standard,499,2025-03-17,2025-04-25,0,cancelled
2054,Basic,199,2025-01-30,2025-04-29,0,cancelled
2055,Premium,999,2025-04-27,,1,active
2056,Basic,199,2025-07-11,,1,active
2057,Standard,499,2025-01-19,,1,active
2058,Standard,499,2025-06-22,2025-10-13,0,cancelled
2059,Basic,199,2025-08-16,,1,active
2060,Basic,199,2025-07-02,,1,active
2061,Standard,499,2025-04-23,,1,active
2062,Basic,199,2025-07-02,,1,active
2063,Premium,999,2025-05-26,,1,active
2064,Premium,999,2025-04-26,2025-07-29,0,cancelled
2065,Basic,199,2025-04-23,,1,active
2066,Basic,199,2025-09-08,,1,active
2067,Basic,199,2025-09-08,2025-09-30,0,cancelled
2068,Basic,199,2025-04-28,2025-05-21,0,cancelled
2069,Standard,499,2025-06-10,,1,active
2070,Standard,499,2025-07-17,,1,active
2071,Basic,199,2025-09-17,,1,active
2072,Basic,199,2025-05-28,,1,active
2073,Basic,199,2025-08-28,,1,active
2074,Basic,199,2025-02-16,2025-07-22,0,cancelled
2075,Standard,499,2025-07-17,2025-09-22,0,cancelled
2076,Basic,199,2025-02-16,2025-03-26,0,cancelled
2077,Standard,499,2025-03-19,2025-04-09,0,cancelled
2078,Standard,499,2025-05-04,,1,active
2079,Standard,499,2025-03-16,2025-04-11,0,cancelled
2080,Basic,199,2025-05-17,2025-06-16,0,cancelled
2081,Standard,499,2025-03-31,,1,active
2082,Standard,499,2025-03-02,2025-07-16,0,cancelled
2083,Standard,499,2025-05-18,,1,active
2084,Basic,199,2025-02-19,,1,active
2085,Basic,199,2025-09-16,,1,active
2086,Standard,499,2025-04-17,,1,active
2087,Basic,199,2025-04-23,2025-05-13,0,cancelled
2088,Basic,199,2025-09-11,,1,active
2089,Premium,999,2025-04-28,,1,active
2090,Basic,199,2025-07-17,,1,active
2091,Basic,199,2025-02-20,,1,active
2092,Basic,199,2025-09-02,,1,active
2093,Standard,499,2025-02-04,2025-02-13,0,cancelled
2094,Basic,199,2025-03-10,2025-03-17,0,cancelled
2095,Standard,499,2025-02-18,2025-04-29,0,cancelled
2096,Basic,199,2025-03-15,2025-10-08,0,cancelled
2097,Basic,199,2025-07-11,,1,active
2098,Standard,499,2025-09-18,,1,active
2099,Basic,199,2025-03-11,2025-04-11,0,cancelled
2100,Premium,999,2025-03-31,,1,active
2101,Basic,199,2025-09-17,,1,active
2102,Basic,199,2025-05-06,2025-07-28,0,cancelled
2103,Basic,199,2025-08-19,,1,active
2104,Basic,199,2025-05-09,2025-06-21,0,cancelled
2105,Premium,999,2025-04-10,2025-05-15,0,cancelled
2106,Premium,999,2025-07-01,,1,active
2107,Basic,199,2025-06-23,,1,active
2108,Standard,499,2025-07-07,,1,active
2109,Standard,499,2025-02-26,2025-05-07,0,cancelled
2110,Basic,199,2025-01-31,2025-06-21,0,cancelled
2111,Basic,199,2025-03-25,2025-08-12,0,cancelled
2112,Premium,999,2025-06-01,,1,active
2113,Premium,999,2025-02-05,2025-06-13,0,cancelled
2114,Premium,999,2025-08-01,,1,active
2115,Standard,499,2025-04-16,2025-07-09,0,cancelled
2116,Standard,499,2025-08-08,,1,active
2117,Basic,199,2025-06-12,,1,active
2118,Basic,199,2025-08-08,,1,active
2119,Basic,199,2025-09-27,,1,active
2120,Standard,499,2025-04-30,,1,active
2121,Standard,499,2025-07-01,2025-07-18,0,cancelled
2122,Standard,499,2025-04-16,,1,active
2123,Premium,999,2025-08-05,,1,active
2124,Premium,999,2025-07-24,2025-08-04,0,cancelled
2125,Premium,999,2025-03-11,2025-05-09,0,cancelled
2126,Basic,199,2025-02-13,2025-08-15,0,cancelled
2127,Standard,499,2025-08-16,,1,active
2128,Standard,499,2025-07-03,2025-10-09,0,cancelled
2129,Basic,199,2025-04-17,2025-05-04,0,cancelled
2130,Premium,999,2025-03-25,2025-04-26,0,cancelled
2131,Premium,999,2025-09-07,,1,active
2132,Basic,199,2025-01-21,2025-07-08,0,cancelled
2133,Basic,199,2025-07-15,,1,active
2134,Standard,499,2025-06-27,2025-06-30,0,cancelled
2135,Standard,499,2025-01-07,,1,active
2136,Premium,999,2025-03-11,2025-05-05,0,cancelled
2137,Basic,199,2025-05-07,2025-09-04,0,cancelled
2138,Basic,199,2025-06-09,,1,active
2139,Basic,199,2025-09-05,,1,active
2140,Basic,199,2025-07-22,2025-07-26,0,cancelled
2141,Basic,199,2025-05-28,,1,active
2142,Premium,999,2025-05-23,,1,active
2143,Basic,199,2025-07-18,2025-08-11,0,cancelled
2144,Basic,199,2025-06-03,2025-06-08,0,cancelled
2145,Basic,199,2025-05-22,2025-07-31,0,cancelled
2146,Basic,199,2025-06-14,2025-09-10,0,cancelled
