user_id,signup_date,acquisition_channel,plan,onboarding_completed,signup_month,churn_date,is_active
1287,28-09-2025,App Store,Basic,1,2025-09,,1
1288,06-06-2025,Email Campaign,Standard,0,2025-06,13-09-2025,0
1289,16-03-2025,Email Campaign,Basic,0,2025-03,18-06-2025,0
1290,10-05-2025,App Store,Standard,0,2025-05,10-07-2025,0
1291,24-06-2025,Referral,Standard,1,2025-06,19-10-2025,0
1292,25-03-2025,Paid Social,Basic,0,2025-03,13-05-2025,0
1293,22-01-2025,Email Campaign,Standard,1,2025-01,30-05-2025,0
1294,27-01-2025,Referral,Basic,0,2025-01,26-02-2025,0
1295,14-07-2025,Referral,Basic,1,2025-07,,1
1296,24-08-2025,Organic Search,Basic,0,2025-08,,1
1297,02-04-2025,Email Campaign,Standard,1,2025-04,18-05-2025,0
1298,21-01-2025,Organic Search,Premium,1,2025-01,10-10-2025,0
1299,25-03-2025,App Store,Standard,1,2025-03,09-06-2025,0
1300,19-09-2025,Paid Social,Standard,1,2025-09,,1
1301,27-05-2025,Organic Search,Standard,1,2025-05,,1
1302,14-09-2025,Paid Social,Basic,1,2025-09,26-09-2025,0
1303,27-02-2025,Organic Search,Premium,0,2025-02,01-03-2025,0
1304,15-01-2025,Referral,Basic,0,2025-01,10-05-2025,0
1305,11-06-2025,App Store,Premium,0,2025-06,01-07-2025,0
1306,12-06-2025,Email Campaign,Standard,1,2025-06,,1
1307,12-01-2025,Organic Search,Standard,1,2025-01,,1
1308,28-09-2025,Organic Search,Standard,1,2025-09,15-10-2025,0
1309,27-07-2025,Email Campaign,Basic,0,2025-07,12-09-2025,0
1310,27-01-2025,App Store,Standard,0,2025-01,25-05-2025,0
1311,13-03-2025,Paid Social,Basic,1,2025-03,01-06-2025,0
1312,01-03-2025,Paid Social,Standard,1,2025-03,,1
1313,25-05-2025,Paid Social,Standard,0,2025-05,05-08-2025,0
1314,03-04-2025,App Store,Premium,0,2025-04,26-08-2025,0
1315,08-01-2025,Referral,Standard,0,2025-01,19-06-2025,0
1316,20-03-2025,Organic Search,Basic,0,2025-03,16-10-2025,0
1317,27-01-2025,Organic Search,Basic,1,2025-01,21-04-2025,0
1318,23-06-2025,App Store,Standard,1,2025-06,,1
1319,19-02-2025,Organic Search,Basic,1,2025-02,22-06-2025,0
1320,18-07-2025,Paid Social,Basic,1,2025-07,14-08-2025,0
1321,30-06-2025,Referral,Standard,1,2025-06,,1
1322,24-01-2025,Organic Search,Standard,1,2025-01,,1
1323,15-02-2025,Organic Search,Standard,1,2025-02,,1
1324,15-01-2025,Email Campaign,Basic,1,2025-01,,1
1325,02-06-2025,App Store,Standard,1,2025-06,30-08-2025,0
1326,10-08-2025,Email Campaign,Basic,1,2025-08,14-08-2025,0
1327,25-07-2025,App Store,Standard,1,2025-07,08-08-2025,0
1328,24-08-2025,Referral,Basic,0,2025-08,16-09-2025,0
1329,16-08-2025,Email Campaign,Premium,0,2025-08,22-08-2025,0
1330,09-01-2025,Paid Social,Basic,1,2025-01,,1
1331,15-06-2025,Referral,Basic,1,2025-06,,1
1332,02-08-2025,App Store,Standard,1,2025-08,31-08-2025,0
1333,27-04-2025,Organic Search,Standard,0,2025-04,05-05-2025,0
1334,13-03-2025,Paid Social,Basic,1,2025-03,,1
1335,05-03-2025,Paid Social,Standard,1,2025-03,15-06-2025,0
1336,24-07-2025,Organic Search,Basic,0,2025-07,,1
1337,28-07-2025,Organic Search,Premium,1,2025-07,08-10-2025,0
1338,13-03-2025,Email Campaign,Standard,1,2025-03,30-04-2025,0
1339,05-04-2025,App Store,Basic,1,2025-04,20-10-2025,0
1340,15-06-2025,Paid Social,Standard,1,2025-06,29-10-2025,0
1341,01-02-2025,Organic Search,Basic,1,2025-02,05-02-2025,0
1342,11-01-2025,Organic Search,Basic,0,2025-01,26-06-2025,0
1343,05-08-2025,App Store,Premium,1,2025-08,,1
1344,12-04-2025,Paid Social,Standard,0,2025-04,28-04-2025,0
1345,24-09-2025,Paid Social,Basic,1,2025-09,,1
1346,02-08-2025,Paid Social,Basic,1,2025-08,,1
1347,28-06-2025,Paid Social,Basic,1,2025-06,17-08-2025,0
1348,29-03-2025,Paid Social,Premium,1,2025-03,05-09-2025,0
1349,10-02-2025,App Store,Basic,1,2025-02,27-02-2025,0
1350,17-03-2025,Referral,Basic,1,2025-03,23-06-2025,0
1351,15-02-2025,Referral,Basic,0,2025-02,13-05-2025,0
1352,09-06-2025,Paid Social,Basic,1,2025-06,,1
1353,21-03-2025,Email Campaign,Basic,1,2025-03,02-04-2025,0
1354,27-03-2025,Referral,Basic,1,2025-03,17-04-2025,0
1355,02-04-2025,Organic Search,Basic,1,2025-04,,1
1356,28-05-2025,Referral,Basic,1,2025-05,17-08-2025,0
1357,10-06-2025,Organic Search,Premium,1,2025-06,,1
1358,21-07-2025,Email Campaign,Basic,1,2025-07,,1
1359,30-08-2025,Paid Social,Standard,1,2025-08,,1
1360,02-01-2025,App Store,Standard,0,2025-01,18-03-2025,0
1361,13-08-2025,Organic Search,Standard,1,2025-08,,1
1362,21-08-2025,Email Campaign,Premium,1,2025-08,,1
1363,18-03-2025,Referral,Basic,0,2025-03,29-03-2025,0
1364,26-04-2025,Email Campaign,Basic,0,2025-04,08-08-2025,0
1365,03-06-2025,Paid Social,Basic,0,2025-06,17-10-2025,0
1366,13-04-2025,Paid Social,Basic,1,2025-04,,1
1367,13-07-2025,Email Campaign,Standard,0,2025-07,17-07-2025,0
1368,15-06-2025,Organic Search,Standard,1,2025-06,,1
1369,31-03-2025,Organic Search,Premium,1,2025-03,,1
1370,23-06-2025,Referral,Basic,0,2025-06,16-10-2025,0
1371,02-05-2025,Paid Social,Premium,1,2025-05,,1
1372,23-05-2025,Organic Search,Basic,0,2025-05,18-10-2025,0
1373,16-04-2025,Organic Search,Basic,0,2025-04,02-06-2025,0
1374,03-05-2025,Organic Search,Basic,0,2025-05,08-05-2025,0
1375,09-01-2025,Email Campaign,Standard,0,2025-01,19-03-2025,0
1376,19-09-2025,Referral,Basic,1,2025-09,,1
1377,14-03-2025,Email Campaign,Premium,1,2025-03,,1
1378,11-08-2025,App Store,Premium,0,2025-08,20-09-2025,0
1379,10-02-2025,Paid Social,Premium,0,2025-02,16-03-2025,0
1380,23-07-2025,Organic Search,Basic,0,2025-07,,1
1381,21-09-2025,Organic Search,Premium,0,2025-09,,1
1382,27-06-2025,Organic Search,Standard,0,2025-06,,1
1383,25-03-2025,App Store,Basic,0,2025-03,30-07-2025,0
1384,21-04-2025,Paid Social,Basic,1,2025-04,31-07-2025,0
1385,08-09-2025,Organic Search,Basic,1,2025-09,,1
1386,07-01-2025,Paid Social,Basic,0,2025-01,11-05-2025,0
1387,25-03-2025,Referral,Standard,1,2025-03,19-10-2025,0
1388,27-07-2025,Referral,Premium,1,2025-07,24-09-2025,0
1389,22-01-2025,Organic Search,Basic,1,2025-01,13-08-2025,0
1390,03-01-2025,App Store,Standard,0,2025-01,12-01-2025,0
1391,07-05-2025,Paid Social,Premium,0,2025-05,02-07-2025,0
1392,07-07-2025,Organic Search,Basic,0,2025-07,23-08-2025,0
1393,14-01-2025,App Store,Premium,1,2025-01,10-03-2025,0
1394,12-01-2025,Organic Search,Standard,0,2025-01,18-01-2025,0
1395,28-03-2025,App Store,Standard,1,2025-03,13-04-2025,0
1396,12-01-2025,App Store,Basic,1,2025-01,14-07-2025,0
1397,25-01-2025,Email Campaign,Standard,1,2025-01,26-01-2025,0
1398,31-08-2025,Email Campaign,Basic,1,2025-08,,1
1399,02-05-2025,Paid Social,Standard,1,2025-05,23-05-2025,0
1400,27-05-2025,App Store,Basic,0,2025-05,14-06-2025,0
1401,24-02-2025,Paid Social,Premium,1,2025-02,,1
1402,26-08-2025,Email Campaign,Basic,0,2025-08,03-10-2025,0
1403,22-06-2025,App Store,Basic,1,2025-06,,1
1404,09-08-2025,App Store,Standard,1,2025-08,10-09-2025,0
1405,29-04-2025,Email Campaign,Basic,1,2025-04,14-05-2025,0
1406,02-07-2025,Paid Social,Standard,1,2025-07,10-08-2025,0
1407,23-03-2025,App Store,Premium,1,2025-03,26-05-2025,0
1408,30-07-2025,Referral,Standard,1,2025-07,,1
1409,30-05-2025,App Store,Basic,1,2025-05,03-09-2025,0
1410,06-02-2025,Referral,Standard,1,2025-02,29-09-2025,0
1411,28-02-2025,Paid Social,Standard,0,2025-02,21-06-2025,0
1412,11-05-2025,Paid Social,Standard,1,2025-05,,1
1413,21-07-2025,Referral,Basic,1,2025-07,,1
1414,31-08-2025,Email Campaign,Basic,0,2025-08,,1
1415,04-02-2025,Paid Social,Standard,1,2025-02,,1
1416,03-04-2025,Referral,Basic,0,2025-04,,1
1417,26-07-2025,Paid Social,Basic,0,2025-07,,1
1418,01-08-2025,Email Campaign,Basic,1,2025-08,,1
1419,08-06-2025,Paid Social,Standard,0,2025-06,10-10-2025,0
1420,24-01-2025,Organic Search,Premium,0,2025-01,05-03-2025,0
1421,04-01-2025,Organic Search,Standard,0,2025-01,30-08-2025,0
1422,08-08-2025,Organic Search,Basic,0,2025-08,18-08-2025,0
1423,20-01-2025,Paid Social,Basic,1,2025-01,,1
1424,01-06-2025,Organic Search,Premium,0,2025-06,,1
1425,19-02-2025,Organic Search,Premium,1,2025-02,,1
1426,26-06-2025,App Store,Premium,1,2025-06,22-07-2025,0
1427,06-04-2025,App Store,Standard,1,2025-04,06-05-2025,0
1428,15-04-2025,Paid Social,Basic,1,2025-04,19-06-2025,0
1429,07-09-2025,App Store,Standard,1,2025-09,17-09-2025,0
1430,27-04-2025,Organic Search,Basic,0,2025-04,23-05-2025,0
1431,16-08-2025,Referral,Basic,0,2025-08,29-09-2025,0
1432,07-03-2025,Referral,Standard,1,2025-03,,1
1433,19-09-2025,Paid Social,Basic,0,2025-09,,1
1434,31-08-2025,Paid Social,Basic,0,2025-08,04-09-2025,0
1435,05-07-2025,Paid Social,Basic,1,2025-07,26-07-2025,0
1436,03-09-2025,Paid Social,Basic,1,2025-09,,1
1437,05-05-2025,Email Campaign,Premium,0,2025-05,21-07-2025,0
1438,25-09-2025,Organic Search,Basic,1,2025-09,,1
1439,11-05-2025,Organic Search,Basic,0,2025-05,,1
1440,25-08-2025,Organic Search,Basic,0,2025-08,,1
1441,18-01-2025,Organic Search,Basic,1,2025-01,22-02-2025,0
1442,09-02-2025,Paid Social,Basic,1,2025-02,12-10-2025,0
1443,21-01-2025,Organic Search,Standard,1,2025-01,10-09-2025,0
1444,13-08-2025,App Store,Basic,1,2025-08,,1
1445,08-01-2025,Organic Search,Standard,1,2025-01,09-08-2025,0
1446,10-04-2025,Organic Search,Premium,0,2025-04,30-07-2025,0
1447,28-08-2025,Referral,Standard,1,2025-08,,1
1448,28-03-2025,Organic Search,Basic,0,2025-03,02-04-2025,0
1449,14-01-2025,Referral,Basic,1,2025-01,,1
1450,02-01-2025,Referral,Premium,0,2025-01,30-01-2025,0
1451,10-02-2025,Organic Search,Standard,0,2025-02,23-02-2025,0
1452,21-04-2025,Organic Search,Standard,0,2025-04,24-09-2025,0
1453,14-01-2025,Paid Social,Premium,0,2025-01,08-02-2025,0
1454,19-08-2025,Organic Search,Premium,1,2025-08,,1
1455,25-03-2025,Organic Search,Premium,0,2025-03,20-08-2025,0
1456,10-05-2025,Organic Search,Standard,0,2025-05,08-07-2025,0
1457,19-08-2025,Organic Search,Basic,1,2025-08,,1
1458,25-05-2025,Paid Social,Premium,0,2025-05,08-10-2025,0
1459,28-01-2025,Referral,Standard,0,2025-01,27-08-2025,0
1460,07-03-2025,Referral,Basic,1,2025-03,,1
1461,12-06-2025,Organic Search,Standard,1,2025-06,05-07-2025,0
1462,17-08-2025,Organic Search,Standard,0,2025-08,,1
1463,18-09-2025,App Store,Premium,0,2025-09,07-10-2025,0
1464,13-06-2025,Referral,Standard,1,2025-06,12-07-2025,0
1465,10-01-2025,App Store,Basic,1,2025-01,06-02-2025,0
1466,14-07-2025,Paid Social,Premium,1,2025-07,,1
1467,28-04-2025,Referral,Standard,0,2025-04,,1
1468,27-09-2025,Paid Social,Standard,0,2025-09,28-09-2025,0
1469,21-03-2025,Paid Social,Basic,1,2025-03,,1
1470,03-04-2025,Paid Social,Basic,1,2025-04,07-06-2025,0
1471,23-09-2025,Paid Social,Standard,1,2025-09,,1
1472,14-09-2025,Organic Search,Basic,0,2025-09,,1
1473,13-05-2025,Paid Social,Basic,1,2025-05,,1
1474,21-09-2025,Email Campaign,Standard,1,2025-09,22-09-2025,0
1475,20-06-2025,App Store,Basic,1,2025-06,,1
1476,01-01-2025,Paid Social,Basic,0,2025-01,,1
1477,05-03-2025,Paid Social,Basic,1,2025-03,08-04-2025,0
1478,01-05-2025,Organic Search,Basic,1,2025-05,,1
1479,17-04-2025,Referral,Standard,0,2025-04,24-05-2025,0
1480,24-06-2025,Paid Social,Basic,1,2025-06,,1
1481,23-07-2025,App Store,Basic,1,2025-07,22-08-2025,0
1482,14-06-2025,Paid Social,Standard,0,2025-06,,1
1483,30-04-2025,Paid Social,Premium,1,2025-04,04-08-2025,0
1484,13-02-2025,Referral,Standard,1,2025-02,21-06-2025,0
1485,05-06-2025,Email Campaign,Basic,1,2025-06,20-06-2025,0
1486,26-07-2025,Paid Social,Basic,0,2025-07,02-08-2025,0
1487,18-04-2025,Paid Social,Premium,1,2025-04,31-05-2025,0
1488,08-09-2025,App Store,Basic,0,2025-09,,1
1489,10-05-2025,Organic Search,Standard,1,2025-05,,1
1490,20-01-2025,App Store,Basic,1,2025-01,03-04-2025,0
1491,01-01-2025,Organic Search,Basic,0,2025-01,27-02-2025,0
1492,29-04-2025,Email Campaign,Standard,0,2025-04,12-07-2025,0
1493,04-02-2025,Referral,Standard,1,2025-02,29-05-2025,0
1494,17-07-2025,Paid Social,Standard,0,2025-07,24-10-2025,0
1495,02-09-2025,App Store,Basic,1,2025-09,,1
1496,28-02-2025,Organic Search,Basic,1,2025-02,21-05-2025,0
1497,10-06-2025,Organic Search,Standard,1,2025-06,,1
1498,28-06-2025,Referral,Standard,1,2025-06,30-10-2025,0
1499,25-07-2025,Paid Social,Basic,1,2025-07,31-07-2025,0
1500,12-01-2025,Referral,Basic,1,2025-01,,1
1501,30-06-2025,Organic Search,Basic,1,2025-06,,1
1502,30-08-2025,Organic Search,Premium,1,2025-08,,1
1503,04-08-2025,Organic Search,Standard,0,2025-08,18-09-2025,0
1504,08-09-2025,Organic Search,Premium,0,2025-09,25-09-2025,0
1505,06-05-2025,Paid Social,Basic,0,2025-05,23-05-2025,0
1506,05-08-2025,Email Campaign,Premium,1,2025-08,26-10-2025,0
1507,04-07-2025,App Store,Basic,1,2025-07,,1
1508,08-02-2025,Email Campaign,Standard,0,2025-02,05-08-2025,0
1509,11-08-2025,Organic Search,Standard,0,2025-08,21-09-2025,0
1510,03-07-2025,Paid Social,Basic,1,2025-07,05-10-2025,0
1511,27-06-2025,Organic Search,Basic,0,2025-06,,1
1512,31-05-2025,Organic Search,Basic,0,2025-05,12-07-2025,0
1513,06-05-2025,Paid Social,Basic,0,2025-05,26-06-2025,0
1514,22-08-2025,Organic Search,Standard,1,2025-08,15-10-2025,0
1515,08-01-2025,Organic Search,Standard,1,2025-01,05-07-2025,0
1516,09-05-2025,App Store,Standard,1,2025-05,21-09-2025,0
1517,21-09-2025,Paid Social,Standard,1,2025-09,,1
1518,06-06-2025,Paid Social,Standard,1,2025-06,03-09-2025,0
1519,05-01-2025,Organic Search,Basic,1,2025-01,13-08-2025,0
1520,27-03-2025,Organic Search,Basic,0,2025-03,24-05-2025,0
1521,24-06-2025,App Store,Premium,1,2025-06,,1
1522,12-07-2025,Organic Search,Basic,1,2025-07,13-08-2025,0
1523,29-04-2025,Paid Social,Standard,0,2025-04,26-05-2025,0
1524,06-08-2025,Organic Search,Basic,0,2025-08,24-10-2025,0
1525,24-04-2025,Paid Social,Standard,0,2025-04,22-10-2025,0
1526,25-05-2025,Organic Search,Standard,1,2025-05,,1
1527,26-01-2025,Email Campaign,Basic,0,2025-01,10-02-2025,0
1528,16-05-2025,Email Campaign,Basic,1,2025-05,22-07-2025,0
1529,20-08-2025,Email Campaign,Standard,1,2025-08,,1
1530,17-03-2025,Organic Search,Basic,0,2025-03,01-08-2025,0
1531,01-01-2025,Email Campaign,Basic,1,2025-01,22-07-2025,0
1532,27-05-2025,Paid Social,Standard,1,2025-05,,1
1533,22-05-2025,Paid Social,Basic,1,2025-05,28-07-2025,0
1534,22-02-2025,Referral,Premium,1,2025-02,10-03-2025,0
1535,10-03-2025,Organic Search,Standard,1,2025-03,07-06-2025,0
1536,31-03-2025,Organic Search,Basic,0,2025-03,,1
1537,08-08-2025,Email Campaign,Standard,1,2025-08,,1
1538,11-07-2025,Organic Search,Standard,0,2025-07,06-08-2025,0
1539,04-03-2025,Referral,Basic,1,2025-03,05-03-2025,0
1540,14-03-2025,Paid Social,Basic,1,2025-03,11-04-2025,0
1541,10-06-2025,App Store,Basic,1,2025-06,,1
1542,18-06-2025,App Store,Basic,1,2025-06,23-06-2025,0
1543,30-03-2025,App Store,Basic,0,2025-03,,1
1544,25-06-2025,Organic Search,Basic,1,2025-06,04-08-2025,0
1545,26-09-2025,Organic Search,Basic,1,2025-09,,1
1546,14-03-2025,Paid Social,Standard,0,2025-03,29-06-2025,0
1547,02-09-2025,Organic Search,Standard,1,2025-09,,1
1548,18-03-2025,Organic Search,Standard,0,2025-03,26-03-2025,0
1549,08-06-2025,Referral,Standard,0,2025-06,08-09-2025,0
1550,08-04-2025,Paid Social,Standard,1,2025-04,03-08-2025,0
1551,12-04-2025,App Store,Standard,1,2025-04,17-09-2025,0
1552,12-05-2025,Organic Search,Standard,1,2025-05,06-08-2025,0
1553,12-04-2025,Organic Search,Basic,0,2025-04,09-05-2025,0
1554,19-01-2025,Organic Search,Premium,1,2025-01,,1
1555,23-03-2025,App Store,Basic,1,2025-03,,1
1556,09-05-2025,Email Campaign,Basic,1,2025-05,29-05-2025,0
1557,30-03-2025,Email Campaign,Standard,1,2025-03,,1
1558,01-08-2025,App Store,Basic,1,2025-08,06-09-2025,0
1559,23-05-2025,Paid Social,Basic,0,2025-05,28-07-2025,0
1560,06-03-2025,Paid Social,Standard,1,2025-03,,1
1561,17-03-2025,Paid Social,Standard,0,2025-03,,1
1562,18-07-2025,Referral,Standard,0,2025-07,,1
1563,23-05-2025,Paid Social,Standard,1,2025-05,,1
1564,03-04-2025,Paid Social,Basic,1,2025-04,23-07-2025,0
1565,12-08-2025,App Store,Basic,1,2025-08,15-09-2025,0
1566,12-04-2025,App Store,Standard,0,2025-04,30-05-2025,0
1567,24-09-2025,Email Campaign,Basic,1,2025-09,02-10-2025,0
1568,20-04-2025,Email Campaign,Standard,0,2025-04,11-06-2025,0
1569,22-09-2025,Referral,Basic,1,2025-09,,1
1570,03-01-2025,Organic Search,Basic,1,2025-01,12-04-2025,0
1571,26-03-2025,Organic Search,Standard,0,2025-03,05-07-2025,0
1572,27-04-2025,Referral,Standard,1,2025-04,09-08-2025,0
1573,09-08-2025,Email Campaign,Standard,0,2025-08,30-10-2025,0
1574,03-06-2025,Organic Search,Basic,1,2025-06,,1
1575,02-06-2025,App Store,Basic,1,2025-06,09-10-2025,0
1576,12-01-2025,Organic Search,Basic,1,2025-01,14-04-2025,0
1577,13-05-2025,Organic Search,Basic,0,2025-05,13-10-2025,0
1578,16-08-2025,Referral,Basic,1,2025-08,,1
1579,28-09-2025,Organic Search,Basic,0,2025-09,,1
1580,12-02-2025,Organic Search,Standard,1,2025-02,28-03-2025,0
1581,21-01-2025,Paid Social,Basic,1,2025-01,13-03-2025,0
1582,17-04-2025,Email Campaign,Standard,1,2025-04,,1
1583,27-04-2025,Paid Social,Premium,1,2025-04,22-05-2025,0
1584,04-05-2025,Referral,Basic,1,2025-05,,1
1585,22-07-2025,Referral,Basic,1,2025-07,29-09-2025,0
1586,20-02-2025,Organic Search,Basic,0,2025-02,30-05-2025,0
1587,28-09-2025,App Store,Standard,1,2025-09,,1
1588,21-05-2025,Organic Search,Basic,1,2025-05,,1
1589,21-02-2025,App Store,Basic,1,2025-02,16-09-2025,0
1590,27-01-2025,Paid Social,Standard,0,2025-01,15-02-2025,0
1591,06-06-2025,App Store,Basic,1,2025-06,15-07-2025,0
1592,27-08-2025,Organic Search,Standard,1,2025-08,,1
1593,05-06-2025,Paid Social,Standard,1,2025-06,,1
1594,16-05-2025,Organic Search,Standard,0,2025-05,14-08-2025,0
1595,24-05-2025,Organic Search,Basic,0,2025-05,27-07-2025,0
1596,16-04-2025,Referral,Premium,1,2025-04,,1
1597,07-06-2025,Organic Search,Standard,1,2025-06,,1
1598,26-05-2025,Referral,Basic,0,2025-05,06-06-2025,0
1599,02-01-2025,Organic Search,Basic,0,2025-01,,1
1600,18-03-2025,Paid Social,Basic,0,2025-03,12-04-2025,0
1601,12-05-2025,Email Campaign,Standard,0,2025-05,06-07-2025,0
1602,31-03-2025,Paid Social,Standard,0,2025-03,07-04-2025,0
1603,20-09-2025,Referral,Standard,0,2025-09,21-10-2025,0
1604,18-04-2025,Referral,Premium,1,2025-04,10-06-2025,0
1605,15-03-2025,Email Campaign,Basic,1,2025-03,,1
1606,08-02-2025,Paid Social,Basic,1,2025-02,01-04-2025,0
1607,08-06-2025,Referral,Premium,0,2025-06,20-06-2025,0
1608,12-03-2025,App Store,Standard,0,2025-03,16-03-2025,0
1609,29-08-2025,Email Campaign,Basic,0,2025-08,07-09-2025,0
1610,05-02-2025,Paid Social,Standard,1,2025-02,29-06-2025,0
1611,25-03-2025,Referral,Premium,1,2025-03,,1
1612,20-09-2025,Email Campaign,Standard,1,2025-09,,1
1613,21-06-2025,Referral,Standard,1,2025-06,22-07-2025,0
1614,22-06-2025,Organic Search,Standard,1,2025-06,08-09-2025,0
1615,16-02-2025,Organic Search,Basic,0,2025-02,30-03-2025,0
1616,21-05-2025,Email Campaign,Standard,1,2025-05,,1
1617,28-04-2025,Organic Search,Basic,1,2025-04,21-08-2025,0
1618,02-08-2025,Email Campaign,Premium,1,2025-08,,1
1619,08-08-2025,Paid Social,Basic,1,2025-08,,1
1620,26-01-2025,Paid Social,Standard,0,2025-01,07-09-2025,0
1621,09-01-2025,Organic Search,Basic,1,2025-01,01-05-2025,0
1622,28-09-2025,Organic Search,Basic,1,2025-09,,1
1623,10-01-2025,App Store,Basic,1,2025-01,23-01-2025,0
1624,01-05-2025,App Store,Premium,1,2025-05,,1
1625,05-05-2025,Referral,Premium,1,2025-05,16-10-2025,0
1626,19-06-2025,Paid Social,Basic,1,2025-06,,1
1627,13-03-2025,Referral,Premium,1,2025-03,,1
1628,01-06-2025,Referral,Standard,1,2025-06,21-07-2025,0
1629,27-07-2025,Referral,Standard,1,2025-07,,1
1630,18-02-2025,Organic Search,Basic,1,2025-02,,1
1631,03-06-2025,Referral,Premium,1,2025-06,,1
1632,09-03-2025,Email Campaign,Standard,0,2025-03,18-04-2025,0
1633,19-02-2025,App Store,Premium,0,2025-02,04-05-2025,0
1634,01-06-2025,Organic Search,Standard,1,2025-06,,1
1635,19-01-2025,Email Campaign,Standard,1,2025-01,29-03-2025,0
1636,10-04-2025,Referral,Standard,1,2025-04,24-09-2025,0
1637,01-03-2025,Paid Social,Basic,1,2025-03,28-05-2025,0
1638,16-06-2025,Organic Search,Basic,0,2025-06,18-07-2025,0
1639,21-07-2025,Paid Social,Basic,0,2025-07,29-07-2025,0
1640,26-05-2025,Paid Social,Basic,0,2025-05,03-10-2025,0
1641,13-06-2025,Paid Social,Standard,1,2025-06,17-09-2025,0
1642,30-08-2025,Email Campaign,Standard,1,2025-08,,1
1643,10-03-2025,Email Campaign,Premium,0,2025-03,24-03-2025,0
1644,24-06-2025,Referral,Basic,1,2025-06,,1
1645,18-02-2025,App Store,Standard,1,2025-02,17-10-2025,0
1646,18-04-2025,Paid Social,Basic,0,2025-04,16-07-2025,0
1647,14-08-2025,Organic Search,Basic,0,2025-08,,1
1648,10-06-2025,Referral,Basic,0,2025-06,22-06-2025,0
1649,29-04-2025,Organic Search,Standard,1,2025-04,10-07-2025,0
1650,29-05-2025,Paid Social,Basic,1,2025-05,,1
1651,30-05-2025,Organic Search,Standard,1,2025-05,17-06-2025,0
1652,23-05-2025,Organic Search,Basic,1,2025-05,15-09-2025,0
1653,09-06-2025,Email Campaign,Premium,1,2025-06,,1
1654,11-01-2025,Organic Search,Standard,0,2025-01,08-10-2025,0
1655,18-05-2025,Paid Social,Premium,0,2025-05,,1
1656,19-03-2025,Organic Search,Premium,1,2025-03,09-05-2025,0
1657,18-03-2025,Referral,Premium,1,2025-03,,1
1658,11-09-2025,Paid Social,Premium,1,2025-09,,1
1659,15-09-2025,Email Campaign,Standard,0,2025-09,,1
1660,20-09-2025,Paid Social,Basic,1,2025-09,13-10-2025,0
1661,26-03-2025,Organic Search,Basic,0,2025-03,01-08-2025,0
1662,26-05-2025,Paid Social,Basic,1,2025-05,07-10-2025,0
1663,11-02-2025,Organic Search,Standard,1,2025-02,24-04-2025,0
1664,05-05-2025,Paid Social,Standard,0,2025-05,20-07-2025,0
1665,16-06-2025,Paid Social,Premium,1,2025-06,17-08-2025,0
1666,29-08-2025,App Store,Premium,1,2025-08,,1
1667,07-07-2025,Organic Search,Basic,0,2025-07,13-08-2025,0
1668,19-01-2025,Referral,Standard,1,2025-01,,1
1669,09-03-2025,Organic Search,Premium,1,2025-03,,1
1670,06-08-2025,Paid Social,Basic,1,2025-08,,1
1671,12-04-2025,Paid Social,Standard,1,2025-04,,1
1672,11-02-2025,App Store,Basic,0,2025-02,10-10-2025,0
1673,16-06-2025,Organic Search,Standard,0,2025-06,06-07-2025,0
1674,19-04-2025,Organic Search,Basic,0,2025-04,14-10-2025,0
1675,05-02-2025,Paid Social,Premium,0,2025-02,09-02-2025,0
1676,20-08-2025,Organic Search,Standard,1,2025-08,,1
1677,17-08-2025,Organic Search,Basic,1,2025-08,,1
1678,13-06-2025,Referral,Basic,0,2025-06,,1
1679,14-03-2025,Organic Search,Basic,1,2025-03,10-09-2025,0
1680,16-05-2025,Organic Search,Premium,0,2025-05,31-07-2025,0
1681,11-03-2025,Email Campaign,Standard,0,2025-03,01-05-2025,0
1682,15-07-2025,Paid Social,Basic,1,2025-07,13-09-2025,0
1683,26-09-2025,Organic Search,Basic,1,2025-09,09-10-2025,0
1684,18-02-2025,Organic Search,Standard,1,2025-02,,1
1685,10-05-2025,Referral,Standard,0,2025-05,,1
1686,05-01-2025,Organic Search,Standard,1,2025-01,13-05-2025,0
1687,27-01-2025,Paid Social,Basic,0,2025-01,24-08-2025,0
1688,09-06-2025,Organic Search,Standard,1,2025-06,04-07-2025,0
1689,29-05-2025,Referral,Standard,0,2025-05,,1
1690,21-09-2025,Paid Social,Premium,1,2025-09,,1
1691,18-08-2025,Referral,Premium,1,2025-08,,1
1692,19-07-2025,Email Campaign,Standard,0,2025-07,27-07-2025,0
1693,19-02-2025,Referral,Standard,0,2025-02,29-03-2025,0
1694,08-03-2025,Organic Search,Basic,1,2025-03,19-06-2025,0
1695,27-02-2025,Organic Search,Standard,0,2025-02,30-05-2025,0
1696,16-09-2025,Paid Social,Basic,0,2025-09,27-09-2025,0
1697,10-05-2025,Organic Search,Basic,1,2025-05,27-08-2025,0
1698,03-08-2025,Organic Search,Basic,1,2025-08,,1
1699,21-06-2025,Email Campaign,Standard,0,2025-06,07-07-2025,0
1700,15-09-2025,Paid Social,Basic,1,2025-09,,1
1701,12-04-2025,Paid Social,Basic,1,2025-04,21-09-2025,0
1702,28-07-2025,Referral,Basic,0,2025-07,13-09-2025,0
1703,26-04-2025,Referral,Basic,1,2025-04,02-09-2025,0
1704,21-09-2025,Organic Search,Basic,1,2025-09,,1
